event_id,event_year,countries,dfo_main_cause,dfo_severity,start_date,end_date,label,lon,lat,rainfall_mm,ndvi,lulc_igbp,elevation,slope,curvature_profile,twi,drainage_density,dist_to_water
,,,,,,,0,109.20032883167418,-7.2370525076878955,4166.774637840688,,2,2559,20.77,0.0021687230608350965,7.4244394522339805,0.0,666.1080993352356
,,,,,,,0,109.88304844760502,-7.28421406010417,2179.4270334243774,,8,1156,5.1117887,-0.0016540685110763296,7.049954205058976,0.0,563.6488268416781
,,,,,,,0,111.4326423127112,-7.737863278584529,1763.2150316238403,,14,105,0.5815856,-6.6543461172819E-6,9.735117567888395,0.0,335.4101966249685
,,,,,,,0,32.547085637755416,34.907409046779456,920.9092531204224,0.41755965,12,528,7.50672,2.887339827634845E-4,6.071468479673564,0.0,150.0
,,,,,,,0,32.65712926006005,34.99724057519141,1022.1889323294163,0.5393361,1,891,18.122572,0.0025558299914836924,6.908496598629161,0.0,711.1961754677818
,,,,,,,0,32.96255645666069,34.972536904878126,896.6989577263594,0.44863075,10,1214,13.386782,-0.023910640330647513,5.703701279679996,0.0,268.3281572999748
,,,,,,,0,33.11976163138161,34.91414641141036,814.1789768636227,0.411747,6,895,18.58204,-1.9768140361417846E-4,6.580784641096011,0.0,150.0
,,,,,,,0,33.42743461619255,35.035418974766486,620.9577350020409,0.33733818,12,206,0.7098461,-1.5152072402430511E-6,8.655134198943934,0.0,480.0
,,,,,,,0,148.4364946538046,-22.198493564698527,517.3964185714722,0.3939139,10,185,1.3350507,1.038290445002781E-4,10.0005454164189,180.0,192.09372712298546
,,,,,,,0,147.60330722778374,-23.16867407154761,479.5433146953583,0.22964472,7,300,1.3433787,3.9669527000515176E-5,8.824313333282012,0.0,90.0
,,,,,,,0,147.0980048804665,-22.51514970235066,452.74746007472277,0.21956916,7,250,0.39394444,-1.7905114808178835E-7,9.362724048149895,1260.0,108.16653826391968
,,,,,,,0,150.01752955385496,-24.302797117748504,496.98653880134225,0.2525665,10,142,0.86050975,8.183612748262536E-6,10.325881231093723,0.0,123.69316876852982
,,,,,,,0,146.37935265317088,-23.745841641594403,352.4182353677206,0.24911506,7,473,0.69558406,3.673338188263639E-6,10.730946997315955,0.0,1390228.5000315595
,,,,,,,0,147.04186017520902,-24.08944723777012,472.4278140829556,0.25570965,10,499,2.3051987,-1.6842198640515705E-4,9.585300463214548,0.0,127.27922061357854
,,,,,,,0,146.08066282120114,-22.40286029183572,388.94534796476364,0.14542514,10,318,0.82884884,-1.368871160268781E-5,12.02739287349917,0.0,134.1640786499874
,,,,,,,0,143.1476634185509,-19.517022441601753,654.6023015975952,0.2864887,7,384,0.4358055,4.083598953617319E-7,9.869241204340941,0.0,1390228.5000315595
,,,,,,,0,136.52034240995914,-22.968798920831016,128.48176312446594,0.14624394,7,275,0.0,8.544642536926625E-9,14.387450311406505,0.0,1390228.5000315595
,,,,,,,0,136.99869529875278,-22.182773047226434,141.05169291980565,0.13440433,7,223,0.11593621,6.834708854757517E-8,14.19909821097084,2160.0,1390228.5000315595
,,,,,,,0,5.14397789568941,43.94446080502185,913.336005717516,0.6738772,1,597,19.145233,-0.005294503120960968,5.785861440344204,0.0,390.0
,,,,,,,0,5.453896668710645,43.95119816965274,1012.0045420329552,0.643152,8,670,5.9694858,-9.445983928830312E-4,6.732517884824492,0.0,429.5346318982906
,,,,,,,0,5.352836199247199,43.787255630300926,855.4801920654718,0.62061214,8,391,10.154801,-0.0016075286733748058,5.639791050600906,0.0,1390228.5000315595
,,,,,,,0,4.982281144547897,43.71314461936107,812.7791664350743,0.4329084,8,445,7.593952,-0.017418261155175804,6.744818307784874,0.0,458.91175622335066
,,,,,,,0,4.86325436940206,43.60983836168732,748.9454125829288,0.69101167,12,33,0.23187147,-3.64410626350682E-7,9.429284885027112,0.0,234.30749027719963
,,,,,,,0,144.0572076437219,-25.692940019923466,261.6666569067165,0.13965112,6,289,0.28222167,-3.377446917789811E-7,10.770378030911772,0.0,403.6087214122113
,,,,,,,0,144.2728033119106,-25.672727926030777,266.1260777177522,0.112013355,7,251,0.11593621,2.278459647968522E-8,10.338463687945072,0.0,123.69316876852982
,,,,,,,0,66.83353424438725,28.59674417583982,101.47717000747798,0.094262294,16,1642,2.033379,-1.8312000545666855E-5,11.04511534370297,0.0,630.7138812488591
,,,,,,,0,-88.88717446952151,31.089569089271492,1828.8091738345101,0.7329949,8,60,2.5705678,-6.294174118746319E-5,7.594561830295164,0.0,182.48287590894657
,,,,,,,0,-88.76590190616537,31.554447248803342,1695.5955104157329,0.75543267,4,100,1.3545066,2.2336377293589148E-7,8.836648326453284,0.0,67.0820393249937
,,,,,,,0,-89.2577295242208,32.589755613751095,1718.1672343281098,0.66684693,8,128,0.65106535,-1.0101307780699158E-5,8.769752078191841,0.0,60.0
,,,,,,,0,-84.67856736342155,32.5807724609099,1606.1877072291,0.6350213,8,147,1.3368603,4.667098370000906E-5,12.552028857591768,0.0,108.16653826391968
,,,,,,,0,-84.70551682194514,32.49767829712884,1537.5217554162587,0.6623744,8,127,0.967286,1.215967168140218E-4,13.552015048346897,0.0,192.09372712298546
,,,,,,,0,36.25937354937934,17.695688203049425,209.57080018520355,0.10849241,16,894,11.463153,-0.0037435622361353927,6.193134613131705,0.0,1390228.5000315595
,,,,,,,0,31.88233232750697,16.29880793624357,120.14600403606892,0.10014966,16,348,0.5796621,1.7137752744971163E-6,9.014084537278519,0.0,1390228.5000315595
,,,,,,,0,34.63117709691271,18.96680433007855,46.011580010344915,0.055002462,16,395,0.26228356,1.1105857508263268E-7,14.36102385887413,0.0,1390228.5000315595
,,,,,,,0,34.77266175416153,15.274728512347314,400.82349868118763,0.10467111,10,526,0.37872177,1.9543662904783544E-6,10.137774000850422,0.0,60.0
,,,,,,,0,-86.53358842512836,37.54845598209085,1607.0042784863617,0.680596,4,216,2.9106202,-1.5521807505786595E-5,6.9890486148647675,0.0,134.1640786499874
,,,,,,,0,-86.55155473081075,38.2132092923393,1584.7621723389093,0.69122374,4,237,0.86347914,-5.155525555850469E-4,8.41851546868861,0.0,361.2478373637689
,,,,,,,0,-86.39210376787953,36.83204954300553,1563.6102187221404,0.55620086,9,205,1.4666144,-3.519302905836802E-6,9.698521130723638,0.0,150.0
,,,,,,,0,-91.7258507673392,37.51027758251577,1278.2864194909796,0.7483115,4,388,1.1946578,-6.0242188990245305E-5,7.88023702974828,0.0,152.97058540778355
,,,,,,,0,-92.30301833738599,37.391250807369936,1265.3040008023381,0.68205774,9,384,4.43172,-0.0018510414017674527,9.133674027306814,0.0,234.30749027719963
,,,,,,,0,125.08928041953823,-19.44964879529279,389.3445737024682,0.1416335,7,216,0.4356769,5.304303284752573E-7,14.19771555750407,0.0,1390228.5000315595
,,,,,,,0,126.54904275623245,-18.167303727212175,454.0834933253236,0.16283406,7,436,0.86656696,-9.465426556993197E-4,8.378978879103917,0.0,436.80659335683106
,,,,,,,0,129.29564173742787,-19.41371618392801,333.2888310600997,0.18168093,7,427,0.99011964,-6.745585942663985E-6,9.560001546522408,0.0,258.0697580112788
,,,,,,,0,122.82552590355704,-20.269361492051853,747.7446389290053,0.17202635,7,185,1.8386443,-2.6956660423887335E-4,8.530161246572328,0.0,1390228.5000315595
,,,,,,,0,125.76975424725876,-21.151956258699283,212.24643540382385,0.12193361,7,361,1.3284721,-2.7615059543952728E-5,8.15655503144282,0.0,848.5281374238571
,,,,,,,0,130.3870948076331,-17.51602514622552,438.022534057498,0.21123303,7,322,1.4151486,2.468502469970666E-5,9.724410608052679,0.0,1390228.5000315595
,,,,,,,0,33.17366054842878,-21.899803732728785,528.2488925021607,0.2717873,10,129,0.2633953,-8.537944928348488E-9,10.106020932515607,0.0,499.29950931279717
,,,,,,,0,33.1422195134846,-21.79649747505504,562.0815881988428,0.34060127,9,127,0.17038734,2.2496480593661492E-7,11.081281413771425,0.0,212.13203435596427
,,,,,,,0,33.631801343329734,-21.825692721788926,666.4627447340831,0.67478144,9,170,0.42819694,-6.591505520602342E-6,9.28416628307572,0.0,210.0
,,,,,,,0,33.66099659006362,-21.8706084859949,689.1566271738034,0.3539716,9,169,0.17043428,1.8225890279353374E-7,9.981913822304655,0.0,551.5432893255071
,,,,,,,0,33.02993010296966,-21.697682793801892,516.6274900870516,0.4354528,9,154,0.17032509,-3.130579807061127E-8,9.98374275563133,0.0,1390228.5000315595
,,,,,,,0,135.04935113221342,-15.95969391648845,793.8500831723213,0.29287592,10,163,0.23187147,-6.7423335295486E-7,9.708851438451783,0.0,1390228.5000315595
,,,,,,,0,135.09426689641938,-16.26062953666849,765.9785647790413,0.216141,10,191,0.84667325,-8.856714878150401E-6,9.105358459655472,0.0,150.0
,,,,,,,0,135.51647507995557,-16.494191510539565,808.7596993297338,0.2414271,10,137,2.0092902,4.077868371499756E-4,12.054509033728861,0.0,1390228.5000315595
,,,,,,,0,134.3486652106002,-16.283087418771476,779.5919611769496,0.25575298,7,258,0.7613764,2.9431338593586167E-6,10.687261846376035,0.0,429.5346318982906
,,,,,,,0,135.71859601888247,-16.920891270496337,776.2307506204774,0.24181674,10,179,0.5373193,-1.2705040196103095E-5,8.86363728719294,0.0,678.8225099390856
,,,,,,,0,28.16555283946245,-16.119144879419665,721.5225430503488,,10,1043,2.5941038,5.280849933564272E-4,7.852514187508938,0.0,1390228.5000315595
,,,,,,,0,26.593501092253284,-16.74571979009303,738.7282007336617,0.27176005,10,1288,0.8380824,1.2227855076931739E-6,12.231999414465653,0.0,400.24992192379
,,,,,,,0,25.490819080996573,-15.072607573420422,726.0792082892731,0.6031967,9,1157,0.16690448,-1.6162799924188997E-6,11.140398765701473,0.0,1390228.5000315595
,,,,,,,0,28.250892791453804,-15.110785972995501,684.9350769026205,,10,1133,1.2262481,3.2294509246674844E-5,12.92614558090197,0.0,240.0
,,,,,,,0,26.609221609725378,-13.956450832901917,958.6325818579644,,5,1210,0.9576817,2.8979190491472566E-5,10.132150548601066,0.0,1390228.5000315595
,,,,,,,0,-82.34519341292109,33.53747823849719,1455.5741536447624,0.60394675,8,116,0.92740995,4.126848765401676E-5,8.405383994615592,0.0,67.0820393249937
,,,,,,,0,-82.44849967059484,33.46561301576762,1480.5390099063516,0.7892708,8,160,0.5678479,-1.8235594060931022E-6,9.079007763608608,0.0,42.42640687119285
,,,,,,,0,45.985882288183454,40.474718020110195,869.039626121521,0.47280395,10,1894,12.651276,-7.666529653230429E-4,6.3802373637680665,0.0,632.8506932918697
,,,,,,,0,46.58775352854354,40.51738799610587,668.0953450703528,0.15980718,10,740,6.168415,-0.002144898657972714,6.194566343003704,0.0,543.3231082882451
,,,,,,,0,46.55182091717876,40.018823013419535,895.4164433591068,0.4012137,4,1119,6.626912,0.004003565443308408,11.667022125648682,0.0,276.5863337187866
,,,,,,,0,46.522625670444874,39.500045936840515,713.7908380310982,0.23069385,12,1149,0.5693144,-5.345955707013393E-6,8.99944048637887,0.0,335.4101966249685
,,,,,,,0,40.789128369552024,40.19399449382284,702.5827091783285,0.21504612,12,2005,7.994237,-0.005316631884806514,9.886715593319314,0.0,670.820393249937
,,,,,,,0,44.38688108245071,38.139098281399434,586.3698289878666,0.29111993,10,2585,5.7095184,0.006011142614525753,10.860569670929118,0.0,807.7747210701756
,,,,,,,0,48.59548818855067,36.45700291188563,377.666616932489,,10,2096,4.077246,5.636019793114589E-5,8.168807706211465,0.0,1390228.5000315595
,,,,,,,0,47.63429083454278,34.97702848129872,584.2331063044858,0.13538681,10,1990,8.879099,1.2665651057751335E-4,5.90084721297771,0.0,1390228.5000315595
,,,,,,,0,42.722752018619296,39.655005323351126,727.943987518549,0.1946815,10,2029,14.014163,-0.016710285097169788,5.3727101203130365,0.0,624.2595614005444
,,,,,,,0,-4.5174029850160435,18.948838024396156,81.2386206581723,0.06751639,16,292,0.16872029,-1.2750622486952702E-6,10.010671739787698,0.0,1390228.5000315595
,,,,,,,0,3.5764177249008453,19.82694121462299,91.22164939530194,0.082969405,16,505,0.5447636,1.1437908469489863E-6,9.844839868650197,0.0,1390228.5000315595
,,,,,,,0,9.770301608904946,15.03892075026594,202.5014884211123,0.11316243,16,478,0.11593621,2.848214178975544E-9,11.099472132361285,0.0,1390228.5000315595
,,,,,,,0,13.170424959297335,18.066243257748727,46.910988320632896,0.07698359,16,428,0.59234905,-1.4344846361815166E-5,9.570802474194911,0.0,1390228.5000315595
,,,,,,,0,11.337861779693512,20.84203748567805,10.210014730456578,0.092477545,16,454,0.11593621,3.046991675344025E-7,10.374110429451603,0.0,1390228.5000315595
,,,,,,,0,14.333743252232116,25.820949947910496,2.710483882576227,0.07311421,16,453,0.62157387,-7.095572584284869E-6,8.658131106147058,0.0,1390228.5000315595
,,,,,,,0,22.51065812593006,20.23567466889737,1.5973726777200383,0.07232593,16,616,0.11593621,4.486256186308017E-6,14.586422230337988,0.0,1390228.5000315595
,,,,,,,0,26.96181035874229,17.5542035458006,9.102067471979396,0.0995498,16,490,0.50001055,5.727878394214876E-7,11.011561043004612,0.0,1390228.5000315595
,,,,,,,0,-4.589268207745605,22.488200243827073,67.68735955655575,0.10693439,16,281,4.419178,-0.002389413277347058,7.413954651258942,0.0,1390228.5000315595
,,,,,,,0,4.719523923942936,28.830306149710893,20.392461251467466,0.13650939,16,360,0.37213036,-1.792947271146683E-6,11.159186534830726,0.0,1390228.5000315595
,,,,,,,0,28.358690625548146,22.786890075796812,0.5831951797008514,0.07942978,16,277,0.5931437,1.1103841585431774E-6,13.457881311276534,0.0,1390228.5000315595
,,,,,,,0,19.93923062513793,14.904173457648012,221.07115579396486,0.10149612,10,390,0.34780484,-7.112166170409911E-8,11.44840086718383,0.0,1390228.5000315595
,,,,,,,0,-0.13587018672307763,24.491443327413606,33.03625364974141,0.086279795,16,308,0.0,-2.278459647968522E-8,11.052751122015293,0.0,1390228.5000315595
,,,,,,,0,-3.8144712751925183,7.939984217511421,1087.6994518395513,0.4872197,9,200,0.47828013,6.120779526379694E-5,16.831442380705063,0.0,1390228.5000315595
,,,,,,,0,-1.6585145933056666,8.984275735300365,1126.7149469815195,0.2678924,10,226,0.42160767,-3.868831142473332E-6,9.83053698953649,0.0,169.7056274847714
,,,,,,,0,-1.4900804775332563,8.454269717669847,1013.2402600944042,0.18679248,10,124,0.6302287,2.8340661080650432E-6,9.142267261044703,0.0,715.6116265125938
,,,,,,,0,-1.3755452788080174,8.14659673285891,1223.6847715023905,0.34489402,9,179,0.32958922,1.710594456681628E-5,9.945391501100552,0.0,335.4101966249685
,,,,,,,0,-2.0066117659019813,7.9781626170865,1049.0748385861516,0.28346166,9,244,2.0757794,-4.8496123207551825E-5,9.526543195817034,0.0,1390228.5000315595
,,,,,,,0,-2.406362067335168,9.449153894832218,1154.248769633472,0.2642059,10,341,1.3132441,-6.427255031598295E-5,10.109959741572178,0.0,768.3749084919418
,,,,,,,0,3.268744740089909,10.4215801898916,1275.2374728918076,0.33091688,12,352,1.0507854,2.859421980437311E-5,9.231514981053525,0.0,1390228.5000315595
,,,,,,,0,3.913285956445666,9.550214364295663,1254.9095666408539,0.2760608,10,352,1.165095,5.314965025333188E-5,12.27806268702557,0.0,1390228.5000315595
,,,,,,,0,4.198501059153614,7.118025732542058,1814.4332474768162,0.39761856,14,192,1.8339175,-9.279062443708513E-5,7.894907629542875,0.0,1390228.5000315595
,,,,,,,0,4.218713153046303,7.122517308962657,1873.9129090309143,0.65938485,8,188,1.6393963,1.0483414102129194E-4,11.272486626340271,0.0,1390228.5000315595
,,,,,,,0,4.050279037273893,7.142729402855346,1658.3632467538118,0.5985307,14,127,1.9735621,1.985962528012979E-4,8.609686158273037,540.0,271.66155414412253
,,,,,,,0,3.8683701922396896,6.902430064353374,1707.2102217376232,0.5702861,14,30,0.49366346,4.1770422060322425E-7,10.593979909934673,0.0,318.9043743820395
,,,,,,,0,5.887333793298314,6.675605455113194,2007.4813206195831,0.636343,8,213,1.7294419,8.959735152320534E-5,7.731441680991597,0.0,1390228.5000315595
,,,,,,,0,5.467371397972438,6.90916742898427,1966.1817225813866,0.6793324,8,130,1.6159056,7.454875735395591E-5,8.204207260281061,0.0,1390228.5000315595
,,,,,,,0,7.802991136683194,7.02145683949921,1411.9002141058445,0.3479948,12,157,1.2109886,3.974478867341041E-5,8.780107038935373,0.0,1390228.5000315595
,,,,,,,0,7.333621400730744,7.448156599455983,1428.372473448515,0.56014955,9,293,1.5776712,1.313201646244547E-4,9.479563528749537,0.0,458.91175622335066
,,,,,,,0,10.940357266470622,7.070864180125784,2302.1398919820786,0.69451076,9,780,15.8980665,-0.0032442348346435196,6.4990638283795565,0.0,1390228.5000315595
,,,,,,,0,9.797251067428531,9.963439394990644,968.4714487046003,0.25253972,10,545,0.9348478,-1.92852623344518E-5,9.724515228738712,630.0,182.48287590894657
,,,,,,,0,12.95482929110865,10.479970683359369,1202.8679384589195,0.15724371,12,507,0.7472515,-5.977687621848342E-6,9.739293956448902,0.0,1390228.5000315595
,,,,,,,0,12.40910275600604,5.89407115792921,1831.9914031028748,0.77009743,2,741,0.70527935,-2.697749605507133E-5,9.728358733632078,0.0,1390228.5000315595
,,,,,,,0,11.762315751439985,6.3162793414653855,1972.8605520129204,0.4119002,9,1098,8.490077,-0.010324424432968892,7.520383399735387,0.0,1390228.5000315595
,,,,,,,0,-0.15832806882606568,12.305796498332295,734.8230487704277,0.19260417,10,301,0.59329236,5.6129328052690765E-6,12.84114610071568,0.0,134.1640786499874
,,,,,,,0,-4.492699314702757,5.80199384130696,1345.6261810380965,0.7423971,9,103,0.9989585,3.0779527910566144E-5,8.281931980611764,0.0,637.808748764079
,,,,,,,0,-6.1006836732767,7.05963523907429,1349.2202398180962,0.67043716,9,290,1.8370332,-3.2937045585229635E-5,10.847890274354777,0.0,1390228.5000315595
,,,,,,,0,-6.43979769303182,6.868743241198891,1207.380077958107,0.15091617,13,248,2.0582552,1.9547781120976332E-4,8.735236559816927,0.0,228.47319317591726
,,,,,,,0,-2.6533987704680366,6.8732348176194895,1125.1558408737183,0.5758167,2,286,2.7105055,-4.714305871680312E-4,7.8408290329000865,0.0,1390228.5000315595
,,,,,,,0,-2.4939478075368218,6.682342819744091,1110.9442375898361,0.5300961,8,199,1.9121329,1.1742905047260672E-4,11.924386307681488,0.0,1390228.5000315595
,,,,,,,0,-2.7701797574035747,6.763191195314848,1187.8013621270657,0.5977481,8,228,1.7672554,-3.62067628735811E-5,9.095588517396159,0.0,1390228.5000315595
,,,,,,,0,-2.4961935957471204,6.071488426542817,1580.491361439228,0.4731836,8,291,9.042066,0.0034777019671704784,7.0824593549441754,0.0,1390228.5000315595
,,,,,,,0,-3.1160311417895903,6.484713457237796,1358.3422340005636,0.65196806,2,203,2.7403197,4.0852841039627156E-4,7.964137886170124,0.0,351.14099732158877
,,,,,,,0,-2.974546484540766,5.775044382783374,1670.0166466012597,0.36442667,2,201,8.090204,0.002384637094648567,7.3627438432422165,0.0,1390228.5000315595
,,,,,,,0,-2.10318065894483,6.008606356654449,1549.4137701243162,0.2645661,2,147,1.280404,-7.41789257051391E-5,8.033355024089204,0.0,1390228.5000315595
,,,,,,,0,-1.5574541238422204,5.986148474551461,1382.473212838173,0.57065856,2,135,0.5942569,-8.85472188477482E-6,10.781840733863955,0.0,670.820393249937
,,,,,,,0,-1.229569045138595,6.419585599139131,1404.7328781560063,0.6450195,8,213,0.9390735,4.5524092300304904E-5,8.748002501527454,0.0,1390228.5000315595
,,,,,,,0,-1.240797986190089,6.42183138734943,1404.7328781560063,0.47304344,8,215,2.3776371,9.653372180348492E-4,8.859978972457592,0.0,1390228.5000315595
,,,,,,,0,-1.229569045138595,6.410602446297935,1404.7328781560063,0.59251684,9,219,1.3580439,-4.2354508076849763E-4,7.973736291178974,0.0,1390228.5000315595
,,,,,,,0,-1.2363064097694916,6.408356658087636,1404.7328781560063,0.5900017,9,215,2.2944493,-4.642521911919536E-4,8.460414084769344,0.0,1390228.5000315595
,,,,,,,0,-1.2048653748253082,6.639672843748413,1337.3827000930905,0.2339311,13,256,1.3250124,-9.818623674765007E-5,8.403264237257671,0.0,161.55494421403512
,,,,,,,0,-1.2138485276665034,6.619460749855724,1337.3827000930905,0.10068261,13,243,1.9730743,-6.033760069543902E-4,8.515719332935518,0.0,134.1640786499874
,,,,,,,0,-1.9459754842239134,7.5986244095460025,1176.427899748087,0.027469948,13,416,1.8434734,-2.072898079492421E-4,8.070908625915171,0.0,1390228.5000315595
,,,,,,,0,-1.9167802374900291,7.569429162812118,1176.427899748087,0.20310244,9,433,1.7734128,-2.1642734831532533E-4,9.09037453626233,0.0,1390228.5000315595
,,,,,,,0,-1.9931370366401884,7.612099138807795,1168.3211315274239,0.17286713,9,345,1.2615695,-1.6272983985557126E-4,8.044899313206708,0.0,1390228.5000315595
,,,,,,,0,-2.0694938357903476,7.643540173751979,1137.0325047895312,0.22956537,9,366,1.7247516,-3.24516658807998E-4,8.42500610726682,0.0,1390228.5000315595
,,,,,,,0,-2.0694938357903476,7.6368028091210824,1137.0325047895312,0.22910906,9,370,2.087869,-5.444508486763868E-5,8.456953894682883,0.0,1390228.5000315595
,,,,,,,0,-2.2087327048288734,7.6368028091210824,1132.3125111572444,0.40578952,14,215,1.676198,-4.374795138027872E-4,8.165975113658087,1440.0,1390228.5000315595
,,,,,,,0,-2.0133491305328777,7.668243844065266,1207.6902470961213,0.60596377,9,368,7.8888745,0.00164849504534297,7.527456396732455,0.0,1390228.5000315595
,,,,,,,0,-2.170554305253794,7.672735420485863,1138.3705790638924,0.29802385,9,221,2.2338047,-1.5813336665619106E-4,8.032685384718478,0.0,1390228.5000315595
,,,,,,,0,-2.0380528008461645,7.2348067194775965,1131.1193979531527,0.26778835,9,318,1.7794317,-1.5200947374145865E-4,7.924826297236407,0.0,1390228.5000315595
,,,,,,,0,-1.9684333663269016,7.180907802430426,1173.5439774617553,0.39513487,9,328,3.4707427,-0.0013494936618993507,7.8437842551052155,0.0,1390228.5000315595
,,,,,,,0,-2.100934870734531,7.174170437799529,1098.3276878893375,0.11113116,13,332,0.78259,-3.511122752797286E-5,8.523352875719505,0.0,1390228.5000315595
,,,,,,,0,-5.5504655617534935,14.75595143576829,523.7796542774886,0.16314018,10,272,0.26103228,-1.679458306968604E-7,12.336833842600063,0.0,1390228.5000315595
