ndvi,pt_id,rainfall_mm,dist_to_water,elevation,slope,curvature_profile,twi,drainage_density,lulc_dw,label,year
0.28527870774269104,20,1357.9109542369843,725.6031973468694,1,0.9274099469184875,-9.966795199723445e-08,7.749834902882504,0.34377467707849396,0,1,2007
0.5025575757026672,21,1649.570291876793,180.0,6,0.0,0.0,15.381934703681527,0.7448451336700701,4,1,2018
0.13919295370578766,22,1974.915114402771,853.8149682454624,1,2.9587483406066895,6.50200044237962e-07,10.912867399092907,0.17188733853924698,7,0,2018
0.5289047360420227,23,2052.408848285675,180.0,11,1.0221971273422241,9.966795199723445e-08,11.744271601012937,0.7448451336700701,4,0,2018
0.43408846855163574,24,1291.8712195563694,450.0,4,2.9595000743865967,1.9328003227655633e-06,10.16542238649434,0.8307888029396936,0,1,2017
-0.053477607667446136,25,1434.6583634465933,1965.62967010574,0,0.0,0.0,12.167549409373864,0.0,0,1,2017
0.12330664694309235,26,1314.436506986618,484.66483264210535,11,1.0193954706192017,8.544642536926628e-09,11.43204559978331,0.5729577951308232,4,1,2017
0.6801139712333679,27,2420.1368222236633,324.49961479175903,53,14.3167142868042,2.5983256741535545e-05,6.5670122250731735,0.6875493541569879,1,0,2018
0.5787725448608398,29,1708.9363911151886,127.27922061357856,16,2.7611186504364014,6.364705171447085e-07,7.460393318981091,1.088619810748564,4,1,2016
0.525233805179596,30,1180.5202332491463,360.0,20,0.0,1.4241070894877712e-08,8.96019242947994,0.7734930234266114,6,1,2018
0.6349614262580872,31,2260.1911523342133,1006.2305898749054,26,4.468161106109619,-3.348129305559871e-06,8.566591807648859,0.0,1,0,2018
0.709464430809021,32,2139.0019347667694,630.0,12,1.3694071769714355,-4.183593014890774e-07,8.889697595843574,0.45836623610465854,1,0,2018
0.4588676393032074,33,2249.2768263816833,90.0,25,3.84452486038208,-1.0216386007776912e-05,8.01116885963363,0.6875493541569879,4,1,2018
0.4482549726963043,34,4190.909228086472,1173.4564329364769,8,1.8543341159820557,0.0,8.560699700966032,0.0,1,1,2017
0.20182941854000092,35,1445.488114118576,1373.7903770226374,4,0.0,0.0,9.581085437525493,0.0,4,0,2018
0.3755539059638977,36,2187.694660428955,1170.0,25,0.0,0.0,9.245658275106543,0.0,0,1,2018
0.18080297112464905,37,2298.303737640381,1337.9461872586655,6,1.3753256797790527,-2.2775664146917625e-07,7.877911840994548,0.0,4,1,2017
0.3853796124458313,38,2182.408967733383,547.4486277268397,8,2.9601242542266846,2.5229040153004513e-06,11.13404878728038,0.37242256683503505,1,0,2018
0.6334215998649597,39,2084.841059446335,1710.0,5,2.110536813735962,-5.479851901219505e-07,12.021369883237563,0.0,1,0,2018
0.09603643417358398,40,1153.1445697252857,284.60498941515414,18,2.235973596572876,-1.3376113721079352e-07,7.801885514611727,0.8021409131831525,7,1,2017
0.26827991008758545,41,1537.031994914676,284.60498941515414,7,2.0320589542388916,-1.2657175734998902e-06,12.28336234864965,1.059971920992023,0,1,2018
0.8695030808448792,42,2795.4127666950226,3120.2884482047484,261,23.664628982543945,0.0005476852677693556,6.14236423753405,0.0,1,0,2018
0.4593152403831482,43,1486.4794615507126,284.60498941515414,9,0.9274099469184875,-2.5633927610779884e-08,8.43657863123572,0.8594366926962349,1,0,2018
0.6329984068870544,44,1788.7133240699768,2226.4770378335365,4,2.7802884578704834,1.4213191512752532e-08,7.661725929353416,0.0,4,0,2018
0.5566278696060181,45,2304.65474152565,2396.434852024983,207,4.1350789070129395,-3.283144571006827e-06,7.970803043074974,0.0,1,0,2018
0.5673375725746155,46,1425.443587422371,1253.5549449465707,7,1.009960412979126,1.8222317346313093e-07,7.473780683913435,0.0,1,0,2018
0.05400105193257332,47,1533.5009167790413,1053.4229919647664,-2,0.0,0.0,12.675633230496503,0.0,0,1,2017
0.5233115553855896,48,2478.0319023132324,1497.8985279383915,223,3.1455914974212646,-5.663503469137853e-07,5.6777836049360095,0.0,1,0,2018
0.12455686926841736,49,2613.4611579179764,973.4988443752771,5,6.864996433258057,5.450399084660953e-06,7.95498975149771,0.02864788975654116,4,0,2018
0.056683048605918884,50,1317.7012714967132,270.0,6,2.74375319480896,6.044872900360792e-06,14.286746174076928,0.31512678732195276,0,0,2018
0.8096551895141602,51,2639.195740699768,3276.049450176233,61,11.218513488769531,-8.197372514162842e-05,6.475068222144275,0.0,1,0,2018
0.11485762149095535,52,1769.539648164291,458.9117562233506,12,1.016093134880066,2.278236284919173e-08,8.271631249763802,0.5156620156177409,7,1,2017
0.08077729493379593,53,2252.973392009735,1423.0249470757706,4,1.015472650527954,4.555132829383522e-08,9.264381699620666,0.0,4,1,2017
0.09742481261491776,54,1070.8126413822174,180.0,16,0.0,3.843581687321932e-07,8.936956904922418,0.6875493541569879,7,1,2017
0.31407591700553894,55,1189.5426355250675,1548.4185480676729,15,1.3778035640716553,-2.1344862320871292e-07,13.6154913153096,0.0,4,0,2018
0.6256541013717651,56,1911.475775361061,1988.164983093707,23,0.9274099469184875,4.5564725698383436e-08,8.827972588497007,0.0,1,0,2018
0.6112874746322632,57,1865.5743107795715,886.3972021616494,7,3.551387071609497,-8.857320770443479e-07,7.327656298007821,0.11459155902616464,1,0,2018
0.6487129926681519,58,2088.410897254944,1532.6447729333763,13,2.222588062286377,-1.1348793524190026e-06,7.403050021249157,0.0,1,0,2018
-0.1692582070827484,59,2927.262446165085,0.0,5,2.116072654724121,4.183593014890774e-07,16.4910434660607,0.7448451336700701,0,1,2017
0.062447257339954376,60,2231.5339987277985,1484.3180252223578,26,2.056755542755127,0.0,8.551483853363594,0.0,7,1,2018
0.054017387330532074,61,1651.1187324523926,1508.674915281619,10,0.0,0.0,12.434744814953774,0.0,7,1,2018
0.28687670826911926,62,2004.92617726326,0.0,16,2.7634193897247314,3.2710353479083256e-06,9.249332830578817,0.8594366926962349,4,0,2018
0.7818050980567932,63,1533.2107263803482,1080.0,6,0.9992987513542175,-6.834708854757517e-08,11.378821823200532,0.0,1,0,2018
0.0014204545877873898,64,2985.0632338523865,1053.4229919647664,3,2.0393152236938477,8.250112757675497e-08,8.564537573561173,0.0,0,1,2017
0.496285080909729,65,1939.5595771074295,2012.4611797498108,19,0.0,-3.7026784326682054e-08,8.566267860827399,0.0,4,0,2018
0.8427778482437134,66,2504.0396847724915,90.0,101,7.5860371589660645,-2.6171537607002505e-05,6.504467507638384,0.9453803619658584,1,0,2018
0.3863576352596283,67,1331.4700241638823,1183.7651794169315,13,2.7802884578704834,1.6348777917725927e-06,8.560704978947275,0.0,4,0,2018
0.17922407388687134,68,1873.554129600525,360.0,2,0.0,0.0,8.87807613854894,0.6302535746439055,7,0,2018
-0.17838557064533234,69,1514.4442123770714,90.0,0,0.0,0.0,11.071927526399296,0.8021409131831525,0,0,2018
0.3461754024028778,70,1320.119506973584,0.0,11,1.0128575563430786,9.966795199723445e-08,17.042802137269465,0.5729577951308232,0,0,2018
0.391544908285141,71,1267.7722043173562,636.3961030678928,11,0.9274099469184875,1.110585750826327e-07,7.252750981692003,0.17188733853924698,4,0,2018
0.45609867572784424,72,1757.396056026686,484.66483264210535,14,2.238823175430298,9.774368656150886e-07,7.455897653448364,0.45836623610465854,4,1,2007
0.3202148973941803,73,1380.6232895012186,1892.1416437465775,14,2.113839626312256,7.673620632076647e-08,8.57131167755099,0.0,4,0,2018
-0.06434519588947296,74,2382.5014719963074,1855.3975315279474,21,1.3856165409088135,-3.130579807061127e-08,8.546200579395611,0.0,0,1,2018
0.2454882115125656,75,2216.8651247024536,0.0,6,0.0,0.0,16.74625634361575,0.9740282517223995,4,1,2016
0.3595205247402191,76,1609.9355080127716,1532.6447729333763,5,2.021045684814453,1.2422329382145742e-06,10.77535796882679,0.0,4,0,2018
0.5438220500946045,77,1689.5533623695374,2101.0711553871756,9,1.8543341159820557,0.0,8.838525382469289,0.0,1,0,2018
0.4168936312198639,78,1432.3705703020096,1026.157882589224,2,1.3668861389160156,-4.804999670342752e-07,8.976116178293255,0.0,0,1,2000
0.6811675429344177,79,1705.2823321819305,547.4486277268397,11,2.224104166030884,1.0468595810963937e-06,7.327526090228347,0.7448451336700701,1,0,2018
0.20331698656082153,80,2425.6835989952087,90.0,3,1.3767504692077637,-3.130579807061127e-08,8.270079558495576,0.48701412586119974,0,1,2017
0.3080539107322693,81,3187.2767231464386,900.0,5,1.3686357736587524,4.183593014890774e-07,8.891762317791402,0.17188733853924698,4,0,2018
0.5144134759902954,82,2002.0936110019684,725.6031973468694,9,3.4386332035064697,-3.4066618347859553e-06,8.574129681665372,0.22918311805232927,1,1,2007
0.2931835651397705,83,1675.849744796753,540.0,1,2.011382818222046,1.0326865279435195e-06,9.278672297567768,0.5729577951308232,4,0,2018
0.14643090963363647,84,2624.475873231888,0.0,4,1.369563102722168,-2.278236284919173e-08,11.287042985198612,1.0313240312354819,0,0,2018
0.5428962111473083,85,1853.7880676984787,804.9844718999243,24,4.123394012451172,8.145687888960132e-07,8.343712868938896,0.37242256683503505,1,0,2018
0.09409692138433456,86,2154.0649123191833,324.49961479175903,2,1.3732837438583374,9.110265658767047e-08,8.980431055648756,0.5156620156177409,0,0,2018
0.8127796649932861,87,2296.858856201172,829.7590011563599,101,7.062413215637207,5.785902997468919e-06,5.979072283579563,0.42971834634811745,1,0,2018
-0.06476863473653793,88,1436.0857427120209,201.24611797498108,0,0.0,0.0,11.066190418192255,1.3178029288008932,0,1,2017
0.4907606542110443,89,1403.8351255655289,1094.8972554536795,0,2.0041134357452393,8.250112757675497e-08,7.818665203037976,0.0,4,1,2016
0.661838948726654,90,1488.9065769229055,458.9117562233506,10,1.37643301486969,0.0,8.083654663900935,0.45836623610465854,4,1,2018
0.6459450721740723,91,1565.24916690588,814.9846624323676,11,2.9982011318206787,-5.682772474506325e-07,7.496163758186365,0.08594366926962349,1,0,2018
0.08105342090129852,92,1943.1864321231842,576.2811813689564,3,5.145193576812744,-3.486925958172769e-06,11.405229262414512,0.34377467707849396,3,0,2018
0.7550767064094543,93,1873.2221249814347,1400.071426749364,4,4.455432891845703,2.088193417487729e-06,7.76505295956538,0.0,4,1,2017
0.2643321454524994,94,1433.770749092102,1094.8972554536795,8,2.017188310623169,-1.0526005932206672e-07,12.085914017789616,0.0,4,0,2018
0.19072556495666504,95,1330.1022404432297,381.8376618407356,12,2.240039348602295,2.417662780842487e-07,11.573595255040633,0.7734930234266114,4,1,2017
0.6398634910583496,96,1751.8859726190567,829.7590011563599,24,7.649860382080078,2.2828195341278315e-05,7.144519004640099,0.42971834634811745,1,0,2018
-0.12344615906476974,97,1403.8351255655289,829.7590011563599,0,0.0,0.0,12.455139195375358,0.2864788975654116,0,1,2017
0.4611009359359741,98,1322.0740094892822,1087.4741376235115,13,0.9274099469184875,-1.4241070894877712e-08,8.834763773038542,0.0,4,1,2012
0.7629417777061462,99,1952.9324079751968,284.60498941515414,10,1.8543341159820557,-4.6371323431072635e-07,7.61967451390334,0.888084582452776,4,1,2017
0.09545537084341049,100,1328.9375113844872,381.8376618407356,1,0.0,0.0,8.202688909763253,0.9167324722093171,0,1,2017
0.5352073311805725,101,1576.2700328826904,1738.188712424517,4,2.2168760299682617,-7.687163374643862e-08,7.9578651353187615,0.0,1,0,2018
0.6689173579216003,102,1432.3705703020096,540.0,4,3.150048017501831,0.0,7.489688624486814,0.42971834634811745,1,1,2013
0.5588818788528442,103,1565.553183545304,284.60498941515414,19,2.9627411365509033,8.262367374377594e-07,8.95583777455531,0.6589014644004466,6,1,2005
0.31078940629959106,104,1200.4184007644653,1183.7651794169315,12,0.0,0.0,8.56235747840898,0.0,4,1,2017
0.09545537084341049,105,1328.9375113844872,381.8376618407356,1,0.0,0.0,8.202688909763253,0.9167324722093171,0,1,2017
0.6987223029136658,106,1625.4045224189758,2489.2770034690793,9,1.8543341159820557,-1.7439031449845112e-06,9.25837220474852,0.0,1,0,2018
0.2260141372680664,107,2391.8943994045258,509.11688245431424,8,0.9274099469184875,6.547040857674221e-08,8.080332929567504,0.544309905374282,4,0,2018
0.5861642956733704,108,2747.6647815704346,540.0,11,1.0065786838531494,-1.0536326353993356e-07,7.278683656696191,0.40107045659157625,1,0,2018
0.6502479314804077,109,2026.5316368341446,1200.74976577137,1,2.211559295654297,6.829352080643234e-08,6.828629081581216,0.0,1,0,2018
0.7761386036872864,110,1587.8571715429425,1145.512985522207,12,3.42394757270813,4.773528878585316e-07,11.070316756589461,0.0,1,0,2018
0.35156679153442383,111,1996.9513981342316,1855.3975315279474,13,2.239689588546753,-2.2764506935477445e-08,10.945341727662818,0.0,0,0,2018
0.8059489727020264,112,2395.8653593063354,648.9992295835181,85,12.76917839050293,5.2678531932881626e-05,5.565854661077397,0.31512678732195276,1,0,2018
0.5273929834365845,113,2032.6045320034027,524.7856705360771,4,2.1136860847473145,9.464132112894521e-07,8.087405289726561,0.48701412586119974,2,1,2017
0.006765767466276884,114,1418.362408041954,1822.361105818493,2,1.0042908191680908,-8.542967314048677e-09,13.062460806674938,0.0,0,1,2017
0.48545199632644653,115,2335.7864611148834,1872.778684201633,11,3.5777924060821533,2.0857453280240616e-06,10.640821989569497,0.0,4,0,2018
0.22344647347927094,116,1346.9783453941345,2161.8741869035766,1,0.0,-1.4241070894877712e-08,8.588111348340236,0.0,4,1,2017
0.6088666319847107,117,1781.7702679634094,1898.552079875609,6,3.704791784286499,-1.1112118281271487e-06,8.556654799084795,0.0,1,0,2018
0.5552972555160522,118,1537.6622426509857,324.49961479175903,15,2.9614028930664062,-6.942118221149445e-06,8.134167629640164,1.088619810748564,4,1,2017
0.336264967918396,119,1479.8775434494019,576.2811813689564,-2,0.0,0.0,11.760171761049229,0.45836623610465854,0,1,2017
-0.13082721829414368,120,1199.0721073063905,0.0,9,0.0,0.0,9.963220295690958,1.088619810748564,0,1,2017
0.7088568806648254,121,1871.9422944486141,1170.0,4,2.1090240478515625,1.4213191512752532e-08,12.857785826824843,0.0,1,0,2018
0.2697719633579254,122,1328.9375113844872,90.0,-1,1.3671599626541138,3.64410626350682e-07,15.099936901334162,0.37242256683503505,3,1,2016
-0.24912168085575104,123,1966.4105906486511,127.27922061357856,14,0.0,0.0,14.446867706801065,0.5729577951308232,0,1,2018
0.3685513734817505,124,2723.7955334186554,2250.0,4,0.0,0.0,8.961547922631535,0.0,4,1,2007
0.617977499961853,125,1740.495305299759,1602.4044433288373,7,3.1649041175842285,-8.262367374377594e-07,8.277869344911492,0.0,1,0,2018
0.26568958163261414,126,2175.1832654476166,402.49223594996215,7,0.9274099469184875,-4.841964104258422e-08,14.587129689316901,0.8021409131831525,4,0,2018
0.7358647584915161,127,1705.2555990293622,2753.470537340104,3,2.207918167114258,2.1332318654492517e-07,8.285035797967744,0.0,1,0,2018
0.2570587992668152,128,1944.86563706398,180.0,7,5.480086326599121,2.6941172934818628e-06,7.544849503281741,0.7734930234266114,4,1,2017
0.28658589720726013,129,1482.7888251543045,450.0,15,2.2399487495422363,6.968557427134226e-07,7.153270560845574,0.6589014644004466,4,0,2018
0.45862480998039246,130,1705.2823321819305,2071.9555979798406,6,1.3719154596328735,2.1344862320871292e-07,8.18999015708831,0.0,4,0,2018
0.40801185369491577,131,1319.7706284135747,450.0,14,2.7802884578704834,-5.814877932482768e-07,7.1578651549745205,0.37242256683503505,4,0,2018
0.41320013999938965,132,1035.3362678438425,685.4195795277518,25,1.3794727325439453,-1.1387832073458811e-07,7.645695575156941,0.34377467707849396,6,0,2018
0.3354942500591278,133,1558.1832180150668,254.55844122715712,10,2.236046552658081,-2.813660898428102e-07,8.825834660662876,0.5729577951308232,0,1,2018
0.6240202188491821,134,1807.9439013004303,900.0,21,3.4515085220336914,-2.417662780842487e-07,8.070752889313498,0.08594366926962349,4,1,2016
0.39430537819862366,135,2166.476294614258,324.49961479175903,9,5.168761253356934,-8.385097868244652e-07,7.386454396247755,0.888084582452776,6,0,2018
0.6265817284584045,136,1558.4002511501312,180.0,16,3.19919753074646,5.39256230571483e-08,8.266269693427493,0.6589014644004466,4,1,2017
0.44726115465164185,137,2152.047252058983,371.07950630558946,11,2.0210626125335693,-8.250112757675497e-08,8.146729546724837,0.6589014644004466,4,0,2018
-0.014965254813432693,138,1428.527510881424,603.7383539249432,0,0.0,0.0,12.165944373382848,0.5729577951308232,0,1,2017
0.04920220747590065,139,2222.4641301631927,814.9846624323676,11,0.0,0.0,7.804114636708839,0.25783100780887047,6,1,2007
0.8708339929580688,140,2473.4569849967957,829.7590011563599,275,25.970813751220703,-0.00043227844150210026,6.127286285086372,0.1432394487827058,1,0,2018
0.05232522264122963,141,1609.1284441556309,324.49961479175903,15,2.2414016723632812,4.0944013801521633e-07,12.452117819000573,0.48701412586119974,0,1,2018
0.3663017451763153,142,1671.6370549201965,1530.0,19,1.380753755569458,-4.325256317740717e-07,9.552744803865734,0.0,4,1,2017
0.5480321645736694,143,2433.306718826294,0.0,9,2.217270612716675,3.785155584901177e-07,15.175861835796377,0.6875493541569879,1,0,2018
0.5466371774673462,144,1961.5241830348969,458.9117562233506,7,4.148629188537598,-4.5351152405727494e-08,7.96460042689146,0.45836623610465854,1,0,2018
0.35590094327926636,145,1497.8408889770508,1508.674915281619,13,1.3723132610321045,1.793671454083568e-07,11.059924073326087,0.0,6,0,2018
0.13800804316997528,146,3552.8664095401764,685.4195795277518,8,0.0,-9.966795199723445e-08,8.132587008903357,0.40107045659157625,0,1,2017
0.2044312208890915,147,1396.846762061119,0.0,4,2.2253339290618896,-8.216833755793229e-07,15.443317166636701,0.6875493541569879,4,0,2018
0.3929292857646942,148,1982.4057648181915,324.49961479175903,4,3.433274984359741,3.889843059414881e-07,7.873141374906351,0.45836623610465854,4,0,2018
0.34826958179473877,149,1483.6930668290915,90.0,5,2.114017963409424,7.029574657673613e-07,19.135063868312436,0.7734930234266114,3,1,2018
-0.12265331298112869,151,3389.713008403778,2547.174905655283,5,3.1989223957061768,1.613275667072711e-06,8.862680847447013,0.0,0,1,2017
0.4951525926589966,152,2791.620258331299,180.0,5,1.3692681789398193,1.139118142459586e-07,8.97295587985442,0.7448451336700701,3,0,2018
0.4482528269290924,153,1852.8005273342133,1530.0,2,0.0,6.835378943905566e-08,9.829944283377362,0.0,4,0,2018
0.4021008610725403,154,2261.4138646125793,270.0,12,5.049393177032471,3.7894289080938838e-06,8.166432603034629,0.9167324722093171,6,1,2004
0.4586530923843384,155,1419.2976901978764,450.0,16,2.7802884578704834,-1.5193235928915602e-06,7.39150204499247,0.6589014644004466,4,0,2018
-0.04504648223519325,156,1458.4239509105682,2299.847821052515,9,3.840269088745117,5.209369821640463e-06,7.880792728781148,0.0,0,1,2018
0.6577407717704773,157,1620.4038088321686,1811.2150617748298,17,0.9274099469184875,4.868536803941114e-07,8.552050831536256,0.0,4,1,2017
0.640394389629364,158,1621.5368916988373,969.3296652842107,10,0.9274099469184875,9.080461015643809e-07,8.884822026254868,0.05729577951308232,1,0,2018
0.4024026393890381,159,2670.8408150672913,127.27922061357856,27,2.061845302581787,-3.6401808482072324e-07,12.67564856405298,0.6875493541569879,1,1,2018
0.5148061513900757,160,2041.9158391952515,849.0583018850942,12,2.116590738296509,-7.277510342856275e-07,8.562709964900636,0.17188733853924698,1,0,2018
0.7418572306632996,161,1485.7698124349117,509.11688245431424,12,1.002387285232544,-1.8222317346313093e-07,7.818650681180103,1.3178029288008932,1,0,2018
0.705315351486206,162,1607.981086326763,484.66483264210535,7,3.532942295074463,-2.5441386039286974e-06,11.200993694114121,0.6302535746439055,1,0,2018
0.4755516052246094,163,2592.0182604789734,1127.69676775275,6,2.1151962280273438,9.096887928570347e-07,13.381256958691107,0.0,3,1,2017
0.3469788730144501,164,1981.3632199764252,1811.2150617748298,21,1.383986473083496,-2.278236284919173e-08,13.17088040072766,0.0,4,1,2018
0.15104278922080994,165,1387.5975911278074,1288.6038956948719,9,4.114538669586182,2.020861981379843e-06,9.344794740217058,0.0,4,0,2018
0.2415519654750824,166,1174.8035278698662,1768.2194433949649,30,1.3778002262115479,1.2811938957739774e-07,10.511584488316773,0.0,4,0,2018
0.20857761800289154,167,1301.112333059311,284.60498941515414,13,2.1163108348846436,-4.097611248385942e-07,8.077696559141785,0.45836623610465854,4,1,2018
-0.27814972400665283,168,4070.1837220191956,270.0,6,2.1172726154327393,-8.732029102572274e-07,7.796662842712712,0.9453803619658584,0,1,2017
0.5704025030136108,169,1540.2910437583923,127.27922061357856,7,3.175731897354126,-7.294150066151103e-07,8.499519047687516,0.6589014644004466,4,1,2018
0.28364458680152893,170,1517.1390964632337,381.8376618407356,9,0.0,0.0,10.817124341600909,0.6589014644004466,0,1,2018
0.6946515440940857,171,1477.1198045313358,1400.071426749364,7,2.107149124145508,-9.107587490680496e-08,8.285895013988828,0.0,1,0,2018
0.5174117684364319,172,1619.7446397851163,774.2092740338364,12,1.3754557371139526,-2.021835597658185e-07,8.271770996593435,0.08594366926962349,4,1,2018
0.7816097140312195,173,1525.7783892005682,201.24611797498108,7,2.728855848312378,8.732029102572274e-07,9.948855348314014,0.5729577951308232,1,0,2018
0.6617532968521118,174,2139.094650030136,1710.0,10,5.35528039932251,-6.353384021363724e-06,7.909637020710856,0.0,1,0,2018
-0.20532742142677307,175,3235.953733921051,402.49223594996215,2,1.3798573017120361,1.7360488020975322e-07,8.826528098407673,1.1172677005051053,0,1,2017
0.6915279030799866,176,2834.880712747574,1083.7435120913067,4,2.2161710262298584,2.0472006900760806e-07,12.813251055137071,0.0,1,0,2018
0.7792070508003235,177,2685.022458076477,1642.3458831805192,11,2.01438570022583,5.974219583144323e-08,8.583336423574341,0.0,1,0,2018
-0.10711929947137833,178,1481.0441639721394,2257.1885167172018,-2,0.0,8.544642536926628e-09,8.97507049792678,0.0,0,1,2017
0.3714394271373749,179,1325.8639483451843,1350.0,13,0.9274099469184875,8.542967314048677e-09,8.967963100806022,0.0,6,0,2018
0.8055626749992371,180,2359.0933842658997,2377.772066452123,336,14.787517547607422,6.625937037049826e-05,5.305231692776773,0.0,1,0,2018
0.22827346622943878,181,2189.4936242103577,180.0,8,2.2186741828918457,-1.7516654644642958e-06,8.582204831269914,0.6589014644004466,3,0,2018
-0.001308900536969304,182,1404.1192994117737,180.0,0,0.0,3.843581687321932e-07,9.589806693867043,0.6016056848873643,0,1,2006
0.11454518884420395,183,1432.512477794513,890.9545442950499,6,0.0,0.0,12.44184851989308,0.17188733853924698,7,1,2018
0.7449760437011719,184,2368.2242753505707,2747.5807540452747,56,10.23039436340332,-1.524637551617318e-05,7.418721380067878,0.0,1,0,2018
0.04717310145497322,185,2009.054072380066,324.49961479175903,3,1.3737032413482666,-1.2811938957739774e-07,11.451873460629862,0.6016056848873643,7,0,2018
0.18208226561546326,186,1427.2927923202515,254.55844122715712,6,0.0,0.0,8.888934410385357,0.9453803619658584,4,0,2018
0.08388157933950424,187,1943.741173505783,829.7590011563599,26,1.0284627676010132,-1.167538866253318e-07,10.458634951365013,0.34377467707849396,6,1,2018
0.26714035868644714,188,2363.851355791092,450.0,7,2.232393503189087,7.112166170409918e-08,8.140772523392188,0.7734930234266114,4,1,2017
0.21307039260864258,189,1419.0507576465607,1337.9461872586655,12,1.377756953239441,-2.1336498511229738e-07,7.6125736280181275,0.0,4,1,2016
0.6915695667266846,190,1756.5091279745102,127.27922061357856,6,2.110874891281128,-3.869966179031168e-07,8.242542678720456,0.716197243913529,4,0,2018
0.5400434136390686,191,1443.683606505394,926.60671268883,4,2.108518123626709,-1.8193775857140688e-07,8.154540303723444,0.02864788975654116,0,1,2017
-0.2184167355298996,192,2187.694660428955,1442.809758769326,23,0.9274099469184875,-1.679458306968604e-07,9.245163163092498,0.0,0,1,2018
0.08422232419252396,193,1378.4884664416313,685.4195795277518,1,0.0,0.0,8.587760083454793,0.544309905374282,0,1,2017
0.3808145821094513,194,3019.3142549991608,1288.6038956948719,6,1.0200259685516357,-1.5942964902842337e-07,12.854485181917484,0.0,3,1,2017
0.3803066611289978,195,2331.5493208169937,284.60498941515414,14,2.760073184967041,-6.364705171447085e-07,11.048769983621993,0.7448451336700701,0,1,2017
0.8765835762023926,196,2522.6330995559692,2118.3484132691674,452,6.592321395874023,1.7149570471699964e-05,5.505556016600029,0.0,1,0,2018
0.5801249742507935,197,1384.8423031568527,829.7590011563599,12,3.549048900604248,-7.524148983539734e-07,7.498903832673371,0.22918311805232927,6,0,2018
0.11579087376594543,198,1464.1311058998108,1026.157882589224,5,0.0,0.0,10.496032265443583,0.0,4,0,2018
0.3649906814098358,199,2055.67702960968,2106.845983929533,5,1.0048483610153198,-4.013620699704631e-07,8.202380460593645,0.0,4,0,2018
0.5289925336837769,200,2091.0084466934204,1890.0,4,2.7802884578704834,9.284515915537708e-07,7.628929426338352,0.0,1,0,2018
0.34345728158950806,201,1427.2614780664444,270.0,1,0.9274099469184875,-9.966795199723445e-08,8.847915709518098,0.8307888029396936,1,1,2017
